super,K,line,region,n_bins,support_to_input_ratio,none_w3db_um,none_w10db_um,none_w20db_um,none_w40db_um,fixed100_w3db_um,fixed100_w10db_um,fixed100_w20db_um,fixed100_w40db_um,proportional12p5_w3db_um,proportional12p5_w10db_um,proportional12p5_w20db_um,proportional12p5_w40db_um,normalized_corr,normalized_nmse,normalized_phase_rmse_rad,normalized_amplitude_nrmse,source_restored_corr,source_restored_nmse,source_restored_phase_rmse_rad,source_restored_amplitude_nrmse,source_weighted_corr,source_weighted_nmse,source_weighted_phase_rmse_rad,source_weighted_amplitude_nrmse,signal_source_weighted_corr,signal_source_weighted_nmse,signal_source_weighted_phase_rmse_rad,signal_source_weighted_amplitude_nrmse
2,400,0,common_heldout_source_lt_5pct,49,3.125,3.3802404711078236,5.650560324790081,12.617371115710743,72.0820906226,3.709315331193612,5.621846953190095,6.299999763279353,34.66879332287779,3.573119751338553,5.647839770795485,9.806254654726635,47.13510987875336,0.9601549618091094,0.07810244931334749,0.11215569373015359,0.2628454312554531,0.9698178852405493,0.05945326946754868,0.11205609196238774,0.2307958418056038,0.9698178852405495,0.05945326946754866,0.09065017465410428,0.23079584180560375,0.9795210349017116,0.040538542185079726,0.07001723530432787,0.19083483362068554
2,400,0,common_heldout_left,23,3.125,3.3802404711078236,5.650560324790081,12.617371115710743,72.0820906226,3.709315331193612,5.621846953190095,6.299999763279353,34.66879332287779,3.573119751338553,5.647839770795485,9.806254654726635,47.13510987875336,0.9430280965555132,0.11069800910688572,0.07874298414317688,0.3263426183534887,0.9587848959004227,0.08073152339321615,0.0812609291960072,0.28043589892555515,0.9587848959004226,0.08073152339321617,0.05499841709408907,0.2804358989255551,0.975950693370284,0.047520244110061824,0.039579289896162294,0.21513464667839227
2,400,0,common_heldout_right,49,3.125,3.3802404711078236,5.650560324790081,12.617371115710743,72.0820906226,3.709315331193612,5.621846953190095,6.299999763279353,34.66879332287779,3.573119751338553,5.647839770795485,9.806254654726635,47.13510987875336,0.9938797346775823,0.012203072997218843,0.07783531830595573,0.09022348064918785,0.9955879734822739,0.008804587057459064,0.08397997640589443,0.07600190704873692,0.9955879734822738,0.008804587057459066,0.06293523141810359,0.07600190704873694,0.9965013253504367,0.006985108574823229,0.0536237960550237,0.06693523629745167
2,400,1,input_128,128,3.125,4.147943857863795,5.856410484774428,14.23731330383502,72.533098465395,4.063905357887743,5.710607768768903,7.33412198056847,34.00015806019737,4.109238098937353,5.797130774505287,9.488284083990527,46.12274226412581,0.9999996876598326,6.246802375050018e-07,0.00048827108928908944,0.0006315258964185717,0.9999997670573334,4.6588527895203816e-07,0.0004882760909275223,0.0005297472400586367,0.9999997670573334,4.6588527895202117e-07,0.00042433024772542014,0.0005297472400586261,0.9999997634565794,4.7308678506620425e-07,0.0004303933275507854,0.0005323889094986243
2,400,1,heldout_all_72,72,3.125,4.147943857863795,5.856410484774428,14.23731330383502,72.533098465395,4.063905357887743,5.710607768768903,7.33412198056847,34.00015806019737,4.109238098937353,5.797130774505287,9.488284083990527,46.12274226412581,0.9701331584317487,0.05884165491123964,0.0899488278573895,0.2271749165209181,0.9799044788059067,0.03978721241612459,0.09623204103801399,0.1799836927746684,0.9799044788059066,0.039787212416124595,0.0921343778656235,0.1799836927746684,0.9860955590585384,0.027615548405028452,0.0866874318124005,0.1460842390084359
2,400,1,heldout_near_16,16,3.125,4.147943857863795,5.856410484774428,14.23731330383502,72.533098465395,4.063905357887743,5.710607768768903,7.33412198056847,34.00015806019737,4.109238098937353,5.797130774505287,9.488284083990527,46.12274226412581,0.9978189344937761,0.0043573739657055315,0.044603720964298196,0.049934141295533085,0.9977696385560478,0.004455748375733671,0.04494717177417416,0.05129966463542856,0.9977696385560478,0.004455748375733674,0.04448064602805826,0.05129966463542862,0.997927802036524,0.004140101922552307,0.043072812006473976,0.04970005639347516
2,400,1,heldout_far_56,56,3.125,4.147943857863795,5.856410484774428,14.23731330383502,72.533098465395,4.063905357887743,5.710607768768903,7.33412198056847,34.00015806019737,4.109238098937353,5.797130774505287,9.488284083990527,46.12274226412581,0.9763040887014836,0.046830326384766016,0.08030602594211929,0.2025396385205404,0.9833372436468167,0.03304786525708104,0.08047995452855725,0.16818089399365424,0.9833372436468166,0.03304786525708104,0.07192225499611585,0.16818089399365424,0.9871518405598609,0.025531243679279125,0.06755518769712308,0.145862539116029
2,400,1,heldout_source_ge_5pct,23,3.125,4.147943857863795,5.856410484774428,14.23731330383502,72.533098465395,4.063905357887743,5.710607768768903,7.33412198056847,34.00015806019737,4.109238098937353,5.797130774505287,9.488284083990527,46.12274226412581,0.9935843427682723,0.012790153805740433,0.08223089926429868,0.08055979899467121,0.9942831995418235,0.011400919108874264,0.084407633201881,0.07731152293141304,0.9942831995418234,0.01140091910887427,0.07697984815273737,0.07731152293141307,0.9950083545388427,0.009958374397904634,0.07185210010799656,0.07347078973429733
2,400,1,heldout_source_lt_5pct,49,3.125,4.147943857863795,5.856410484774428,14.23731330383502,72.533098465395,4.063905357887743,5.710607768768903,7.33412198056847,34.00015806019737,4.109238098937353,5.797130774505287,9.488284083990527,46.12274226412581,0.9758834327241324,0.04765152573456362,0.08243409633843944,0.20384384478135062,0.981667088571888,0.03632972721479307,0.0825030404652823,0.17647505493676288,0.981667088571888,0.036329727214793064,0.07510636382134331,0.17647505493676288,0.9841414366620763,0.031465632644704845,0.07089892590850973,0.1640137431181158
2,400,1,heldout_left,23,3.125,4.147943857863795,5.856410484774428,14.23731330383502,72.533098465395,4.063905357887743,5.710607768768903,7.33412198056847,34.00015806019737,4.109238098937353,5.797130774505287,9.488284083990527,46.12274226412581,0.9508583888848873,0.09586832428723696,0.063418027793613,0.3042775344499852,0.9711232145279594,0.056919702204883044,0.06495398712094208,0.2332739867810988,0.9711232145279592,0.05691970220488307,0.05466126915558674,0.2332739867810989,0.9857998171034932,0.028198720598719102,0.04813941624578861,0.16191700442556523
2,400,1,heldout_right,49,3.125,4.147943857863795,5.856410484774428,14.23731330383502,72.533098465395,4.063905357887743,5.710607768768903,7.33412198056847,34.00015806019737,4.109238098937353,5.797130774505287,9.488284083990527,46.12274226412581,0.9863519851520735,0.02710976138656376,0.08933959825526634,0.13749017675459957,0.9860910955146841,0.027624351346650415,0.09822486619882838,0.1339736531531424,0.9860910955146839,0.027624351346650415,0.09931115600211732,0.1339736531531424,0.9875042730050734,0.024835310796720904,0.10041047183349643,0.1230149743302085
2,400,1,common_input_128,128,3.125,4.147943857863795,5.856410484774428,14.23731330383502,72.533098465395,4.063905357887743,5.710607768768903,7.33412198056847,34.00015806019737,4.109238098937353,5.797130774505287,9.488284083990527,46.12274226412581,0.9999996876598326,6.246802375050018e-07,0.00048827108928908944,0.0006315258964185717,0.9999997670573334,4.6588527895203816e-07,0.0004882760909275223,0.0005297472400586367,0.9999997670573334,4.6588527895202117e-07,0.00042433024772542014,0.0005297472400586261,0.9999997634565794,4.7308678506620425e-07,0.0004303933275507854,0.0005323889094986243
2,400,1,common_heldout_all_72,72,3.125,4.147943857863795,5.856410484774428,14.23731330383502,72.533098465395,4.063905357887743,5.710607768768903,7.33412198056847,34.00015806019737,4.109238098937353,5.797130774505287,9.488284083990527,46.12274226412581,0.9701331584317487,0.05884165491123964,0.0899488278573895,0.2271749165209181,0.9799044788059067,0.03978721241612459,0.09623204103801399,0.1799836927746684,0.9799044788059066,0.039787212416124595,0.0921343778656235,0.1799836927746684,0.9860955590585384,0.027615548405028452,0.0866874318124005,0.1460842390084359
2,400,1,common_heldout_near_16,16,3.125,4.147943857863795,5.856410484774428,14.23731330383502,72.533098465395,4.063905357887743,5.710607768768903,7.33412198056847,34.00015806019737,4.109238098937353,5.797130774505287,9.488284083990527,46.12274226412581,0.9978189344937761,0.0043573739657055315,0.044603720964298196,0.049934141295533085,0.9977696385560478,0.004455748375733671,0.04494717177417416,0.05129966463542856,0.9977696385560478,0.004455748375733674,0.04448064602805826,0.05129966463542862,0.997927802036524,0.004140101922552307,0.043072812006473976,0.04970005639347516
2,400,1,common_heldout_far_56,56,3.125,4.147943857863795,5.856410484774428,14.23731330383502,72.533098465395,4.063905357887743,5.710607768768903,7.33412198056847,34.00015806019737,4.109238098937353,5.797130774505287,9.488284083990527,46.12274226412581,0.9763040887014836,0.046830326384766016,0.08030602594211929,0.2025396385205404,0.9833372436468167,0.03304786525708104,0.08047995452855725,0.16818089399365424,0.9833372436468166,0.03304786525708104,0.07192225499611585,0.16818089399365424,0.9871518405598609,0.025531243679279125,0.06755518769712308,0.145862539116029
